RA,DEC,GLON,Variability_Index,Signif,Unc_Energy_Flux100,Spectral_Index,Flux,Signif_Curv,hr12,hr23,hr34,hr45,pulsarness
95.31,-22.22,229.96,2.985301,9.354,-28.5195,2.4087946,0.0,-0.0869529,-0.2218166,-0.19568475,-0.1371892,-0.85661495,Non-Pulsar
95.43,-34.2,241.76,1.5152856,6.836,-29.050114,1.7782495,0.0,0.7436613,-0.87917656,0.6637852,0.45809817,0.09968399,Non-Pulsar
95.45,17.78,193.79,3.3759608,8.465,-28.007065,1.936458,0.0,-1.0048467,-0.5545284,-0.06815511,-0.08716364,0.50898516,Non-Pulsar
95.56,37.83,175.88,2.3874676,41.621,-27.695038,2.3175821,0.0,2.9948583,0.34951523,-0.09664296,-0.8416025,2.636714,Pulsar
95.6,-26.1,233.81,4.989931,58.997,-27.691952,1.8107426,0.0,1.047288,0.15997338,0.10375742,0.089380704,0.20867622,Non-Pulsar
95.61,-64.56,274.25,2.8776355,5.224,-28.430027,2.920999,0.0,0.341283,-0.50789756,-0.7101048,0.10803906,0.56494105,Non-Pulsar
95.69,-41.69,249.5,2.6059496,12.223,-29.029137,1.883457,0.0,1.5149684,0.99959326,0.37030873,-0.09847042,-0.61042994,Non-Pulsar
95.73,33.43,179.94,7.9404597,53.316,-27.54364,2.1586695,0.0,1.5284193,0.054967783,-0.1303327,-0.09325366,-0.105013356,Non-Pulsar
95.76,-30.18,237.86,3.5172021,6.64,-28.478764,2.5637288,0.0,0.55184025,0.306164,-0.42873365,-0.29321963,-0.42701772,Non-Pulsar
95.82,30.74,182.41,3.2368617,14.728,-28.17129,1.7359515,0.0,0.9011994,-0.27310538,0.15169813,0.27858683,0.26303408,Non-Pulsar
95.91,-33.85,241.56,6.4642305,32.752,-28.126045,2.2078662,0.0,1.6839774,0.12753843,-0.17263375,-0.24485193,-0.19975527,Non-Pulsar
95.98,-53.0,261.54,3.0731392,11.075,-28.787378,2.0460126,0.0,-0.31918034,0.99998665,-0.25072455,-0.0002230314,0.44314426,Non-Pulsar
96.04,-63.51,273.1,0.0,5.766,0.0,2.1054149,1.0,0.0,-0.040606953,0.024717009,-0.028671885,-0.35307235,Non-Pulsar
96.06,-29.72,237.5,0.0,6.064,0.0,1.9742693,1.0,0.0,-0.6889082,0.4790605,-0.10710539,-3.8812985,Non-Pulsar
96.33,44.66,169.78,3.528942,28.906,-28.074856,2.026788,0.0,0.70921975,-0.008393954,-0.0054501393,0.0063040773,-0.0146675,Non-Pulsar
96.45,-54.69,263.44,3.455,12.17,-28.416998,2.7760963,0.0,-0.4382362,-0.38765547,-0.4974392,-0.11512766,-0.40273157,Non-Pulsar
96.61,-42.98,251.05,3.5036106,13.376,-28.648678,1.5564709,0.0,1.0249207,-0.05479367,0.20844255,0.29441354,0.18385682,Non-Pulsar
96.62,-17.2,225.74,1.9087807,7.171,-28.563385,1.9557076,0.0,-0.65223575,0.99988985,-0.37079096,0.47877863,0.42626694,Non-Pulsar
96.72,-26.06,234.17,2.2071435,4.219,-28.346786,2.546008,0.0,-0.5996845,0.11047326,-0.2816174,-0.52315044,0.054680876,Non-Pulsar
96.75,26.4,186.69,2.4331927,5.168,-28.790052,1.5975456,0.0,0.2821489,-0.99999905,0.9999999,0.49160942,0.45260885,Non-Pulsar
96.77,-35.49,243.45,3.6257045,45.122,-28.037504,1.9132535,0.0,0.35806915,-0.05315592,0.10259198,0.10632865,-0.12250331,Non-Pulsar
97.15,-67.19,277.26,3.4480336,4.348,-28.629957,2.5752702,0.0,-0.14696848,-0.2929069,-0.061905578,-0.46641517,1.6516336,Non-Pulsar
97.17,69.0,145.76,2.6722322,12.096,-28.853718,2.1352043,0.0,0.24905166,0.026107196,0.15892306,-0.09982971,-4.30892,Non-Pulsar
97.22,-62.84,272.44,3.6927295,26.967,-28.25382,2.067182,0.0,1.2454748,0.072045095,0.02714215,-0.14964381,-0.45749313,Non-Pulsar
97.35,-20.0,228.65,5.91347,23.511,-27.67381,2.288567,0.0,1.2773632,-0.073956616,-0.020365804,-0.2014737,-0.38348943,Non-Pulsar
97.41,24.59,188.58,3.3401186,9.657,-28.477268,1.9164708,0.0,1.1203785,0.9999236,0.60041076,0.13173646,0.060626697,Non-Pulsar
97.54,-20.18,228.9,0.0,5.082,0.0,2.0180573,1.0,0.0,0.062573425,-0.6697969,0.49083555,0.3209715,Non-Pulsar
97.56,32.47,181.51,2.4795222,4.92,-28.506598,2.0974638,0.0,-2.1570163,0.9216876,0.37223333,-0.38396978,3.39601,Non-Pulsar
97.74,-24.11,232.68,4.9056907,103.309,-27.243837,1.6562299,0.0,1.9148158,0.4098729,0.22668906,0.16547354,0.21682236,Non-Pulsar
97.78,20.34,192.54,4.2673826,14.253,-27.507114,2.307849,0.0,0.9546347,0.12803093,-0.025066268,-0.27383006,-0.7015393,Non-Pulsar
97.88,10.6,201.24,2.1231058,48.175,-27.329899,1.8434168,0.0,2.6918406,0.28567398,0.2180457,-0.055706218,-0.45502263,Pulsar
97.96,6.76,204.68,2.2186582,30.863,-27.499088,1.821473,0.0,2.432169,0.53268015,0.41205376,-0.03083721,-0.73401564,Pulsar
98.02,-10.53,220.2,1.8047922,11.594,-27.815363,2.3540986,0.0,0.56298894,-0.0867367,-0.029020706,-0.34002274,3.0370286,Non-Pulsar
98.37,-22.37,231.28,4.974132,14.547,-28.00862,2.4945338,0.0,1.1577197,0.027548121,-0.24131523,-0.481335,-11.051554,Non-Pulsar
98.44,6.54,205.09,2.3298137,96.174,-26.854343,2.0097241,0.0,3.3815923,0.45046708,0.13819371,-0.27476996,-0.7203934,Pulsar
98.48,17.77,195.14,2.998321,897.975,-25.233635,2.0288131,0.0,5.518701,0.36978692,0.1812582,-0.24724455,-0.76548296,Pulsar
98.73,-23.59,232.57,6.4804325,26.559,-27.876045,2.3499372,0.0,0.98854315,-0.16134241,-0.22727668,-0.23616767,-0.020028578,Non-Pulsar
98.9,-75.3,286.4,6.182983,29.423,-28.1768,2.5983174,0.0,1.1916026,-0.21854614,-0.4004175,-0.54489714,-0.15013817,Non-Pulsar
99.18,71.66,143.12,6.04661,26.05,-28.498297,2.3493035,0.0,0.18626827,-0.24187866,-0.20199753,-0.12664035,-0.3679291,Non-Pulsar
99.37,-35.63,244.36,2.9169111,8.348,-28.656002,2.2303374,0.0,0.5505435,0.22902544,0.105537385,-0.33439246,2.4205432,Non-Pulsar
99.57,60.35,155.07,2.80702,7.388,-28.752878,2.3143492,0.0,0.28712064,0.99994135,-0.054500353,-0.35146302,3.993495,Non-Pulsar
99.67,73.34,141.34,4.5436306,13.2,-28.412493,2.727925,0.0,0.76427597,-0.2741014,-0.5683666,-0.43957344,0.4161976,Non-Pulsar
99.69,27.89,186.5,2.1075397,5.666,-28.634283,2.0094976,0.0,-0.086342946,0.9992417,0.8753755,-0.3029746,1.8683826,Non-Pulsar
99.69,56.98,158.53,3.2276976,4.762,-28.664995,2.6990366,0.0,0.5470333,-0.41830406,-0.31336445,-0.5583758,1.8099006,Non-Pulsar
99.9,35.06,179.95,0.0,7.948,0.0,2.7073016,1.0,0.0,-0.01194471,-0.5779563,0.034442957,0.24392946,Non-Pulsar
100.02,-12.9,223.21,2.0157979,17.985,-28.115349,1.7386497,0.0,0.07139899,-0.35632938,0.30143163,0.20735061,0.09750048,Non-Pulsar
100.18,-19.41,229.24,2.789259,4.553,-28.015366,2.7257218,0.0,-0.085698225,0.054689653,-0.5563153,-0.2758851,0.5067597,Non-Pulsar
100.22,24.54,189.77,3.1908758,6.268,-28.661438,1.7893038,0.0,0.621679,0.9999659,-0.63534135,0.804706,0.540458,Non-Pulsar
100.44,-3.35,214.81,6.064912,20.564,-27.282719,2.6548,0.0,1.721493,-0.22266845,-0.32449237,-0.6180649,3.0468464,Non-Pulsar
100.82,-53.94,263.28,5.1715546,16.514,-28.574453,2.324193,0.0,0.54051584,0.009164102,-0.11094419,-0.12083678,-7.705886,Non-Pulsar
100.83,8.95,204.04,6.052619,27.626,-27.208752,2.6143105,0.0,1.9254634,-0.020971362,-0.31694236,-0.48702988,0.021678038,Non-Pulsar
100.85,-33.24,242.51,3.165645,4.23,-28.575611,2.442373,0.0,0.3190858,-0.004257956,-0.180138,-0.16689292,124.14818,Non-Pulsar
101.11,-67.21,277.53,7.3623347,52.55,-28.041796,2.059397,0.0,1.6084409,0.11026422,-0.049332988,-0.103625685,-0.08671202,Non-Pulsar
101.16,60.66,154.98,3.5802782,16.269,-28.70654,2.1146636,0.0,-0.03577286,-0.45133555,0.014256578,0.0010448002,-0.24028595,Non-Pulsar
101.17,-28.89,238.47,2.4645617,10.999,-28.523705,1.7936842,0.0,0.7133208,0.37016076,0.25080344,-0.14572687,0.27012777,Non-Pulsar
101.2,39.28,176.37,2.550788,4.116,-28.677776,2.1243625,0.0,-0.88986754,-0.14590207,-0.033847056,-0.09782361,0.241493,Non-Pulsar
101.68,-39.22,248.58,3.516708,5.46,-28.369688,2.9873035,0.0,0.4038743,-0.3464485,-0.5274899,-0.9163447,0.6147143,Non-Pulsar
101.77,-51.64,261.07,0.0,11.314,0.0,1.8109461,1.0,0.0,-0.5511625,-0.10777488,0.39927533,0.44746244,Non-Pulsar
101.93,-44.31,253.67,2.6321974,9.636,-28.644518,2.0705492,0.0,0.93603975,0.6755343,0.05547157,-0.011606729,-0.12742342,Non-Pulsar
101.93,-60.98,270.88,4.8878646,14.901,-28.488867,2.49602,0.0,-0.24852459,-0.3317847,-0.2724873,-0.1851852,-0.5515576,Non-Pulsar
101.96,45.46,170.57,2.8652728,4.858,-27.851734,2.6668463,0.0,-0.39786333,-0.51528776,-0.32185805,-0.54555315,-2.1701078,Non-Pulsar
102.01,-30.75,240.53,6.279784,34.907,-28.056574,2.3848188,0.0,1.638627,-0.11023925,-0.3024303,-0.39570716,0.14765885,Non-Pulsar
102.04,16.09,198.18,2.6954908,6.646,-28.515257,1.9470593,0.0,0.10333796,-0.99965656,0.99993473,-0.034447744,4.406203,Non-Pulsar
102.07,17.77,196.68,2.839032,6.597,-28.211267,2.22327,0.0,0.43039256,-0.4162418,-0.3828524,-0.11907702,0.5993111,Non-Pulsar
102.12,-17.74,228.51,8.473548,91.613,-27.064116,2.3155937,0.0,2.434224,-0.0836614,-0.17954901,-0.3106821,-0.50168675,Non-Pulsar
102.12,-69.69,280.31,2.263743,4.432,-29.236084,1.8387619,0.0,0.39855185,-0.995498,0.99988836,-0.46206075,5.473698,Non-Pulsar
102.19,15.28,198.98,3.9493563,38.21,-27.751844,1.604624,0.0,1.091044,0.89533585,0.30490994,0.22321145,0.20179008,Non-Pulsar
102.34,22.51,192.48,0.0,6.856,0.0,2.1060908,1.0,0.0,0.999954,-0.045845896,-0.2091046,-7.082872,Non-Pulsar
102.39,-31.66,241.53,3.657222,15.987,-28.383335,1.4405103,0.0,1.0838698,-0.34230724,0.34381554,0.44826996,0.31509998,Non-Pulsar
102.55,56.34,159.68,0.0,4.856,0.0,2.4448826,1.0,0.0,-0.16324538,-0.21395983,-0.46697408,-0.44039315,Non-Pulsar
102.57,-16.6,227.67,5.136042,24.539,-27.301783,2.5298815,0.0,1.3741292,-0.026836662,-0.28399253,-0.47397196,-0.46837148,Non-Pulsar
102.63,-28.86,238.98,3.429486,6.527,-28.240263,2.5473475,0.0,0.76663005,-0.46039706,-0.1595711,-0.29020602,-3.1053185,Non-Pulsar
102.7,25.05,190.28,6.056519,98.139,-27.207935,1.6599728,0.0,1.3371319,0.21102022,0.16512492,0.20563528,0.2974215,Non-Pulsar
102.77,40.23,175.93,2.7457907,21.622,-28.456282,2.088657,0.0,0.5754475,-0.074797004,0.03868081,0.005787714,-0.6595305,Non-Pulsar
102.86,65.42,150.13,2.9871445,19.518,-28.561789,1.984231,0.0,0.7795538,-0.19234513,0.13962689,0.04066104,-0.43994713,Non-Pulsar
102.89,79.95,134.2,2.0473685,6.305,-28.958288,2.3757498,0.0,-1.4819369,-0.45944956,0.029079616,-0.23398633,-1.1173819,Non-Pulsar
103.04,-48.22,257.86,2.327405,7.517,-28.883915,1.983776,0.0,0.5563014,0.21178024,0.19979759,-0.023313431,-0.69820255,Non-Pulsar
103.14,19.55,195.51,2.3988178,6.868,-28.267353,2.3687415,0.0,1.0148894,0.28367764,0.1316661,-0.71911997,1.27284,Non-Pulsar
103.41,16.61,198.3,3.0059786,10.283,-28.40899,2.0948496,0.0,-0.10531332,-0.41715735,0.020854818,-0.080292545,-0.47357222,Non-Pulsar
103.43,28.26,187.57,3.5067198,23.412,-28.20682,1.8988302,0.0,1.3468453,0.47501254,0.17205036,0.030213535,-0.45419386,Non-Pulsar
103.52,-41.88,251.7,2.5172951,6.788,-28.629822,2.208964,0.0,-1.6720722,-0.068112604,-0.23758128,0.031884898,0.32612383,Non-Pulsar
103.58,9.39,204.88,3.296639,6.414,-28.372742,2.1079388,0.0,-0.48230973,0.24979207,-0.081192195,-0.12876607,0.123377584,Non-Pulsar
103.6,50.7,165.68,5.8494105,40.131,-28.157665,2.1555028,0.0,1.2246463,-0.025839187,-0.10447225,-0.13357945,-0.16561724,Non-Pulsar
103.61,45.24,171.21,6.7067556,36.337,-27.953794,2.1936498,0.0,1.0800502,0.066484205,-0.14451078,-0.15968962,-0.13918664,Non-Pulsar
103.67,-49.87,259.66,4.0818353,12.307,-28.619001,2.3668678,0.0,0.5677969,0.07495277,-0.2728802,-0.15508373,-0.3356186,Non-Pulsar
103.69,42.78,173.68,2.9040728,12.574,-28.488724,1.9956142,0.0,0.46000996,0.99996537,-0.20144631,0.12690295,0.19550206,Non-Pulsar
103.87,-26.52,237.27,2.9445999,9.332,-28.345266,2.1134527,0.0,0.7865886,0.89998543,0.056188658,-0.17731048,-0.15898205,Non-Pulsar
104.02,24.34,191.45,3.3200357,5.043,-28.211906,2.6804614,0.0,0.43746796,0.6248004,-0.40612784,-0.5950937,0.15585983,Non-Pulsar
104.08,-3.37,216.48,4.933021,26.143,-27.058264,2.615822,0.0,1.9091952,-0.14609225,-0.3176207,-0.4319784,0.096800506,Non-Pulsar
104.09,42.59,173.97,2.4483047,8.876,-28.425056,1.9728146,0.0,0.31980228,0.994081,0.35413587,-0.008078858,-2.0820634,Non-Pulsar
104.1,-24.07,235.1,2.4702709,6.883,-28.301115,2.3250082,0.0,-1.1517681,-0.14580557,-0.47943956,0.2092054,0.46039307,Non-Pulsar
104.54,-58.67,268.82,2.7456574,7.066,-28.812836,2.1724145,0.0,-1.1549383,-0.270165,0.20406555,-0.20093614,-3.7842097,Non-Pulsar
104.57,27.15,189.04,0.0,6.153,0.0,2.2687156,1.0,0.0,-0.65308875,0.28933135,-0.025925431,-4.463332,Non-Pulsar
104.66,6.61,207.85,2.6502624,10.889,-28.32306,1.9479092,0.0,0.14850989,-0.812183,0.501544,0.17361535,-0.05969694,Non-Pulsar
104.91,-27.7,238.75,3.5238209,12.055,-28.120222,2.5177803,0.0,1.2325768,-0.086285464,-0.2851015,-0.58295596,0.23385863,Non-Pulsar
104.92,-67.71,278.38,2.4114013,8.183,-28.898838,1.729639,0.0,-0.3371062,-0.7033489,0.99985594,-0.100652434,24.712578,Non-Pulsar
104.94,14.28,201.07,2.3530147,43.549,-27.783672,2.4925816,0.0,2.6771343,-0.21628328,-0.657597,-0.90479237,1.2052522,Pulsar
104.98,17.15,198.47,3.899894,9.751,-28.20913,2.5923903,0.0,0.010163459,-0.3606457,-0.22364208,-0.5118161,3.4744413,Non-Pulsar
105.05,-63.19,273.6,3.554409,14.177,-28.57551,1.8641233,0.0,0.82098,0.9997026,0.22267541,0.026145931,-0.19692566,Non-Pulsar
105.08,13.07,202.22,1.8705205,17.054,-28.298763,2.0537448,0.0,0.42586967,-0.1743197,-0.049961552,0.113522045,-0.06345323,Non-Pulsar
105.13,-66.18,276.77,6.413714,94.477,-27.68512,1.9632711,0.0,2.0773761,0.090764344,0.055738196,-0.07811766,-0.36326522,Non-Pulsar
105.38,25.2,191.18,1.9758239,9.157,-28.686094,1.9092016,0.0,0.17391439,-0.32356685,0.06857585,-0.45232353,0.060582876,Non-Pulsar
105.39,-46.57,256.8,6.280667,42.799,-28.041735,2.3292284,0.0,1.8785437,-0.13087146,-0.18689093,-0.313765,-1.6817844,Non-Pulsar
105.68,-19.85,231.92,5.069891,40.038,-27.536041,2.0521216,0.0,1.2566763,-0.018796472,0.015244152,-0.04731553,-0.118969046,Non-Pulsar
105.81,68.15,147.39,2.7336676,5.14,-29.183867,2.0154693,0.0,-0.5708036,-0.117091745,-0.12460495,0.20344485,0.24472615,Non-Pulsar
105.82,-39.25,249.86,2.85846,21.516,-28.118593,2.0962553,0.0,0.7415259,0.21655078,-0.017440023,-0.027758047,-0.25607762,Non-Pulsar
105.83,-10.71,223.81,0.0,3.702,0.0,2.278204,1.0,0.0,0.31143373,-0.6711971,-0.42479128,0.76970845,Non-Pulsar
105.84,-0.84,215.04,4.948831,24.611,-27.554764,2.1450872,0.0,1.4233015,0.64021355,-0.060858548,-0.12626345,-0.008959954,Non-Pulsar
106.19,45.14,171.93,2.5726526,6.261,-28.554747,2.4179566,0.0,-0.56797856,-0.21145557,-0.17212993,-0.7241789,0.2915245,Non-Pulsar
106.21,49.13,167.83,4.7244225,17.068,-28.246902,2.3884115,0.0,1.0248935,-0.18988557,-0.14076096,-0.5513139,13.64696,Non-Pulsar
106.45,-48.81,259.26,2.8296487,19.172,-28.159498,2.3048885,0.0,1.488144,0.11811186,-0.13528523,-0.35147718,-0.22659545,Non-Pulsar
106.49,53.17,163.66,0.0,9.492,0.0,2.124423,1.0,0.0,0.14999115,-0.20847152,-0.09539238,0.4566148,Non-Pulsar
106.55,2.78,212.14,2.6242244,7.99,-28.454798,1.642911,0.0,-0.47444654,-0.99998575,0.9999964,0.4487989,-0.31864882,Non-Pulsar
106.63,37.74,179.5,2.8666227,39.959,-27.997942,1.8122023,0.0,0.97797805,0.1285363,0.16546057,0.06747349,0.12246284,Non-Pulsar
106.72,77.7,136.77,5.4213605,41.689,-28.410269,1.8644754,0.0,1.7379427,0.1288233,0.14263326,0.017711299,-0.13805366,Non-Pulsar
106.73,61.16,155.12,3.4819782,17.742,-28.660912,2.4524271,0.0,-1.4739262,-0.27627796,-0.2304644,-0.1397388,-0.7608614,Non-Pulsar
107.25,48.66,168.53,2.6740437,7.749,-28.941526,1.7154958,0.0,0.1588169,0.12286964,-0.14859082,0.28550747,0.5331192,Non-Pulsar
107.26,43.08,174.29,0.0,4.121,0.0,2.1295176,1.0,0.0,-0.76995724,0.48244837,-0.41202646,0.21255758,Non-Pulsar
107.28,22.68,194.26,4.5380163,30.334,-28.174448,2.0261562,0.0,0.5536954,0.040833537,0.12172822,-0.13649237,-1.2955003,Non-Pulsar
107.31,-15.45,228.69,3.183964,13.369,-28.11855,1.6811829,0.0,0.71945494,0.99998647,0.9133504,0.24203964,-0.105445586,Non-Pulsar
107.34,5.68,209.9,3.5002608,9.959,-28.334545,2.1006138,0.0,0.25397006,0.5168112,-0.24981709,0.23779611,0.27686295,Non-Pulsar
107.45,-2.93,217.64,5.821953,33.523,-27.596367,2.2631469,0.0,1.1823422,-0.0711761,-0.18607111,-0.16529334,-0.02687686,Non-Pulsar
107.62,59.14,157.41,3.5581357,29.127,-28.39159,1.5597303,0.0,0.99101496,0.19597442,0.32964972,0.23918039,0.27375335,Non-Pulsar
107.72,-38.85,250.1,4.781838,17.095,-27.976456,2.5545223,0.0,0.94729966,-0.23033957,-0.3162303,-0.59913087,0.0093340175,Non-Pulsar
107.73,47.55,169.77,4.3879895,12.902,-28.284325,2.5675848,0.0,0.90794945,-0.40563402,-0.22574753,-0.41439953,4.7172556,Non-Pulsar
108.12,57.41,159.34,3.403502,5.378,-28.884731,1.8752772,0.0,-0.26206753,-0.1444874,-0.40533897,0.27106234,0.5429563,Non-Pulsar
108.15,33.19,184.45,0.0,5.336,0.0,2.2096922,1.0,0.0,-0.5910467,-0.54445696,0.55101275,0.6034567,Non-Pulsar
108.19,50.55,166.71,4.9513593,43.294,-28.123291,2.153365,0.0,0.86505175,-4.782672e-06,-0.09081453,-0.12797272,-0.24567755,Non-Pulsar
108.26,57.63,159.11,4.727827,9.072,-28.49628,2.4943998,0.0,0.23253724,-0.1348883,-0.2645631,-0.21857472,-0.37747645,Non-Pulsar
108.38,25.63,191.88,2.4773612,6.943,-28.61805,2.2698944,0.0,0.52941114,-0.19444315,-0.20331578,0.21600236,-0.45693773,Non-Pulsar
108.46,19.59,197.64,6.7179065,39.272,-27.969606,2.2889779,0.0,1.4730529,-0.080488466,-0.17962345,-0.29646817,-1.0722923,Non-Pulsar
108.62,11.18,205.48,2.9273276,7.666,-28.548494,2.2239802,0.0,0.28626758,-0.20682214,0.0101717925,0.1178221,-0.5718186,Non-Pulsar
108.83,-68.48,279.59,2.8390582,7.73,-28.59706,2.298195,0.0,-1.0381379,0.72649914,-0.48511344,0.14888763,0.42130345,Non-Pulsar
108.92,-45.48,256.72,0.0,13.787,0.0,2.3860512,1.0,0.0,-0.011906279,-0.25039646,-0.36406398,-0.19229667,Non-Pulsar
109.44,-55.32,266.35,2.4957795,9.181,-28.855444,1.6579118,0.0,0.9139477,0.9995126,0.39597934,0.32627946,0.2154163,Non-Pulsar
109.52,45.62,172.16,5.4623017,23.247,-28.187048,2.3100166,0.0,1.6590832,0.17448421,-0.21579906,-0.32198873,0.06835417,Non-Pulsar
109.55,-13.42,227.9,2.952477,4.353,-27.904053,2.2877743,0.0,-0.60346156,-0.45752388,0.048978865,-0.27247936,-5.719062,Non-Pulsar
109.67,-43.33,254.92,2.9904716,59.529,-27.758669,1.8376907,0.0,1.7567031,0.15637536,0.086726464,0.10927237,0.050857726,Non-Pulsar
109.78,-70.93,282.25,2.6916578,9.103,-28.71766,1.8609363,0.0,0.73332345,0.9593607,0.518872,0.045495342,-0.28687772,Non-Pulsar
109.84,33.12,185.04,7.1855865,92.253,-27.714458,2.0622802,0.0,2.213399,0.05024697,-0.026811976,-0.17788494,-0.47081715,Non-Pulsar
109.92,-39.45,251.4,2.663103,4.183,-28.273867,2.3157425,0.0,-0.5711964,0.35764495,-0.05902061,-0.43045017,2.156564,Non-Pulsar
109.93,-40.21,252.1,2.171186,15.573,-28.29419,2.1589866,0.0,0.5840391,-0.35021782,0.08115623,-0.07041109,-1.024547,Non-Pulsar
110.0,-35.12,247.46,4.2201138,7.448,-28.150463,2.5095646,0.0,-1.1809913,0.08800147,-0.44840688,-0.4226014,0.6771734,Non-Pulsar
110.02,-62.62,273.73,3.0771866,8.042,-28.261805,3.132935,0.0,1.0317497,-0.43187743,-0.6992742,-0.60044384,0.07172979,Non-Pulsar
110.33,-2.37,218.47,2.5932837,7.374,-28.577065,1.8103627,0.0,-0.44894165,-0.8240273,0.5819771,-0.12310799,0.20677072,Non-Pulsar
110.35,4.09,212.69,4.914596,25.744,-27.932392,2.4670777,0.0,1.279073,-0.21555053,-0.31737697,-0.40920416,-0.61109495,Non-Pulsar
110.49,71.34,143.98,8.210901,318.785,-26.97168,2.0356224,0.0,2.8678749,0.060144033,-4.1801526e-05,-0.04263043,-0.15370384,Non-Pulsar
110.68,36.11,182.27,2.97665,6.861,-28.57146,2.6350763,0.0,-0.24842754,-0.21611314,-0.40236893,-0.24177504,-0.15348001,Non-Pulsar
110.75,-7.54,223.26,2.6122468,15.244,-28.131353,2.0514781,0.0,-2.2607248,0.019138217,-0.2737702,-0.004784248,0.47897667,Non-Pulsar
110.86,58.7,158.2,3.1624508,7.232,-29.105743,1.6354164,0.0,0.11746191,-0.5719842,-0.84503186,0.8823555,0.6856227,Non-Pulsar
110.89,29.01,189.47,3.8676465,6.255,-28.531029,2.7229614,0.0,0.259356,-0.054372203,-0.27021906,-0.56633735,1.47281,Non-Pulsar
110.95,20.84,197.43,0.0,14.697,0.0,1.8164653,1.0,0.0,-0.35621828,0.14806823,-0.0073913224,0.11957047,Non-Pulsar
111.32,14.42,203.64,7.8694096,75.831,-27.745312,2.1993358,0.0,1.8837894,-0.07398531,-0.14998907,-0.22900355,-0.25652102,Non-Pulsar
111.39,2.27,214.8,3.2035384,18.582,-28.047115,1.9364291,0.0,0.68059695,-0.08231318,0.2555955,-0.2177439,-0.46257803,Non-Pulsar
111.39,-5.07,221.37,2.6945577,7.047,-28.326189,2.059545,0.0,-0.27058864,-0.21999297,-0.20328552,-0.18624395,0.2605264,Non-Pulsar
111.42,-35.5,248.33,0.0,7.357,0.0,2.0218623,1.0,0.0,-0.59122276,-0.34800133,0.102896735,0.6093178,Non-Pulsar
111.47,-0.91,217.7,3.5610514,27.766,-28.1473,2.0427215,0.0,-0.39042473,-0.12453236,-0.05028982,0.070181094,0.15417801,Non-Pulsar
111.55,81.24,132.76,2.4289973,3.981,-29.378433,1.8640211,0.0,0.109160036,0.99596447,0.45293424,0.19508965,-0.84465605,Non-Pulsar
111.61,-47.46,259.37,4.8105426,20.65,-27.689638,2.518825,0.0,1.3931997,0.024433885,-0.2229927,-0.41023302,-2.8329768,Non-Pulsar
111.78,37.57,181.07,2.7675514,4.872,-28.984575,1.9301827,0.0,0.3993189,-0.5447685,-0.29189208,0.32109085,0.7049827,Non-Pulsar
111.87,53.43,164.13,1.9222652,6.672,-28.623846,2.7022645,0.0,-0.2631567,-0.47044772,-0.1672046,-0.45624343,1.9678272,Non-Pulsar
112.02,-47.67,259.69,2.353993,3.872,-28.184002,2.1562116,0.0,0.37611055,-0.83673346,-0.6890066,0.77617764,0.6257312,Non-Pulsar
112.05,48.46,169.59,2.9439263,9.089,-28.60702,2.3106046,0.0,-1.8738277,-0.3833731,-0.06735644,-0.2452629,-0.1252412,Non-Pulsar
112.14,61.48,155.18,2.446378,9.84,-28.602629,2.5039701,0.0,0.943173,-0.11979139,-0.4618191,-0.4911025,0.60866106,Non-Pulsar
112.28,-31.53,245.11,2.7070332,7.571,-28.160648,2.32572,0.0,0.17314792,-0.07619804,-0.2302799,-0.10854429,-1.230393,Non-Pulsar
112.29,57.06,160.15,3.697484,6.627,-28.790586,2.328036,0.0,0.18902704,0.34175912,-0.41955638,0.18209153,0.24263394,Non-Pulsar
112.34,-14.76,230.36,2.6896904,8.506,-27.634981,2.459798,0.0,0.7344809,0.67671365,-0.45258382,-0.3094011,0.38166016,Pulsar
112.53,68.88,146.8,2.7370985,8.021,-29.308186,2.0624733,0.0,1.1785145,0.37453213,0.4435998,-0.12337024,-1.1472785,Non-Pulsar
112.58,-11.69,227.77,8.040147,134.918,-27.122929,2.2272675,0.0,2.5427947,-0.06384721,-0.15695432,-0.24006715,-0.33392966,Non-Pulsar
112.62,33.13,185.86,2.350219,15.723,-28.465776,1.7551745,0.0,1.0033748,0.38048404,0.31507668,0.13434537,-0.13472478,Non-Pulsar
112.64,-5.58,222.41,4.169379,28.019,-28.086819,2.2104354,0.0,0.54459196,-0.20024954,-0.111796774,-0.027908264,-0.4034878,Non-Pulsar
112.69,-66.05,277.6,3.4520025,15.766,-28.607187,1.7649366,0.0,0.42847243,0.9972082,0.6638482,0.06583236,-0.33338884,Non-Pulsar
112.81,-14.07,229.97,2.443244,8.529,-28.315987,2.080945,0.0,1.2361388,-0.11517052,0.3498206,-0.09927879,-0.8669355,Non-Pulsar
112.96,-30.16,244.17,3.190017,8.298,-28.341518,2.0275948,0.0,0.6412761,-0.40671894,0.4586328,-0.26037923,5.5784945,Non-Pulsar
112.98,28.09,191.08,2.710483,5.084,-28.855562,2.1176615,0.0,-0.11280679,-0.76129293,0.36628148,-0.1393681,-1.5972413,Non-Pulsar
113.18,-46.65,259.09,4.6786766,10.331,-27.912254,2.5043519,0.0,1.5249156,0.068541594,-0.23223178,-0.84442747,1.2005805,Non-Pulsar
